"Well_ID","time_bin","Depth_ft","Latitude","Longitude","DepthClass","Database","Result"
"CDWR1002746","1922-1959",NA,35.9442,-119.27924,"Unknown","CDWR",152.32
"CDWR1002746","1960-1989",NA,35.9442,-119.27924,"Unknown","CDWR",168.32
"CDWR1002747","1922-1959",NA,35.68336,-119.26089,"Unknown","CDWR",151.04
"CDWR1002747","1960-1989",NA,35.68336,-119.26089,"Unknown","CDWR",158.72
"CDWR1002748","1922-1959",NA,35.57398,-119.46731,"Unknown","CDWR",151.04
"CDWR1002748","1960-1989",NA,35.57398,-119.46731,"Unknown","CDWR",243.2
"CDWR1002749","1922-1959",NA,35.3878,-119.0109,"Unknown","CDWR",143
"CDWR1002749","1960-1989",NA,35.3878,-119.0109,"Unknown","CDWR",154.02
"CDWR1002751","1922-1959",NA,35.3264,-118.8815,"Unknown","CDWR",447.04
"CDWR1002751","1960-1989",NA,35.3264,-118.8815,"Unknown","CDWR",1324.26
"CDWR1002763","1922-1959",NA,36.83546,-119.79252,"Unknown","CDWR",151.68
"CDWR1002764","1960-1989",NA,36.72647,-119.84249,"Unknown","CDWR",166.84
"CDWR1002765","1922-1959",NA,36.6461,-120.1827,"Unknown","CDWR",584
"CDWR1002765","1960-1989",NA,36.6461,-120.1827,"Unknown","CDWR",1948.24
"CDWR1002767","1922-1959",NA,36.09996,-119.18994,"Unknown","CDWR",151.68
"CDWR1002768","1922-1959",NA,35.80795,-119.42404,"Unknown","CDWR",151.68
"CDWR1002768","1960-1989",NA,35.80795,-119.42404,"Unknown","CDWR",165.76
"CDWR1002769","1922-1959",NA,35.6533,-119.2593,"Unknown","CDWR",173
"CDWR1002770","1922-1959",NA,35.6341,-119.2548,"Unknown","CDWR",161
"CDWR1002770","1960-1989",NA,35.6341,-119.2548,"Unknown","CDWR",178.7
"CDWR1002772","1922-1959",NA,35.5944,-119.3584,"Unknown","CDWR",139.3
"CDWR1002772","1960-1989",NA,35.5944,-119.3584,"Unknown","CDWR",151.68
"CDWR1002773","1922-1959",NA,35.48309,-119.06249,"Unknown","CDWR",151.68
"CDWR1002773","1960-1989",NA,35.48309,-119.06249,"Unknown","CDWR",164.48
"CDWR1002774","1960-1989",NA,35.4348,-119.0778,"Unknown","CDWR",151.68
"CDWR1002790","1960-1989",NA,36.57065,-119.60863,"Unknown","CDWR",160
"CDWR1002794","1960-1989",NA,36.07134,-119.04625,"Unknown","CDWR",220
"CDWR1002797","1922-1959",NA,35.4627,-119.074,"Unknown","CDWR",177.6
"CDWR1002797","1960-1989",NA,35.4627,-119.074,"Unknown","CDWR",166.4
"CDWR1002800","1960-1989",NA,35.3806,-119.0376,"Unknown","CDWR",158.08
"CDWR1002800","1990-2014",NA,35.3806,-119.0376,"Unknown","CDWR",165.1
"CDWR1002801","1922-1959",NA,35.3225,-119.324,"Unknown","CDWR",156.34
"CDWR1002801","1960-1989",NA,35.3225,-119.324,"Unknown","CDWR",149.16
"CDWR1002802","1922-1959",NA,35.2816,-119.1373,"Unknown","CDWR",148.16
"CDWR1002817","1960-1989",NA,36.7622,-119.8246,"Deep","CDWR",198
"CDWR1002819","1922-1959",NA,36.4004,-119.031,"Unknown","CDWR",152.96
"CDWR1002820","1922-1959",NA,36.27966,-119.28994,"Unknown","CDWR",947.2
"CDWR1002820","1960-1989",NA,36.27966,-119.28994,"Unknown","CDWR",152.96
"CDWR1002826","1960-1989",NA,35.377,-119.0288,"Unknown","CDWR",160.82
"CDWR1002826","1990-2014",NA,35.377,-119.0288,"Unknown","CDWR",186.2
"CDWR1002827","1960-1989",NA,35.3698,-119.0244,"Unknown","CDWR",177.92
"CDWR1002827","1990-2014",NA,35.3698,-119.0244,"Unknown","CDWR",188.3
"CDWR1002828","1960-1989",NA,35.377,-119.0645,"Unknown","CDWR",154.48
"CDWR1002829","1922-1959",NA,35.3558,-119.0584,"Unknown","CDWR",175.82
"CDWR1002831","1922-1959",NA,35.1711,-119.1895,"Unknown","CDWR",1256.96
"CDWR1002844","1960-1989",NA,36.7842,-119.91404,"Unknown","CDWR",153.6
"CDWR1002845","1960-1989",NA,36.7846,-119.84671,"Unknown","CDWR",153.6
"CDWR1002846","1960-1989",NA,36.76643,-119.84666,"Unknown","CDWR",153.6
"CDWR1002847","1960-1989",NA,36.76608,-119.9139,"Unknown","CDWR",153.6
"CDWR1002848","1960-1989",NA,36.4302,-119.584,"Unknown","CDWR",163
"CDWR1002850","1960-1989",NA,36.3391,-119.5832,"Unknown","CDWR",166
"CDWR1002851","1922-1959",NA,36.3163,-119.5398,"Unknown","CDWR",151.8
"CDWR1002855","1922-1959",NA,36.00582,-119.25265,"Unknown","CDWR",165.12
"CDWR1002855","1960-1989",NA,36.00582,-119.25265,"Unknown","CDWR",167.04
"CDWR1002856","1922-1959",NA,36.0472,-119.2059,"Unknown","CDWR",166.8
"CDWR1002858","1922-1959",NA,35.96223,-119.07391,"Unknown","CDWR",153.6
"CDWR1002860","1922-1959",NA,35.8711,-119.2332,"Unknown","CDWR",169.6
"CDWR1002861","1922-1959",NA,35.86838,-119.06481,"Unknown","CDWR",153.6
"CDWR1002862","1960-1989",NA,35.77715,-119.58633,"Unknown","CDWR",144.3
"CDWR1002863","1960-1989",NA,35.75183,-119.49703,"Unknown","CDWR",143.8
"CDWR1002865","1960-1989",NA,35.6738,-119.5096,"Unknown","CDWR",147.3
"CDWR1002866","1960-1989",NA,35.65383,-119.51103,"Unknown","CDWR",147.8
"CDWR1002867","1960-1989",NA,35.63209,-119.48444,"Unknown","CDWR",146.8
"CDWR1002868","1960-1989",NA,35.6325,-119.2551,"Unknown","CDWR",153.3
"CDWR1002870","1922-1959",NA,35.6016,-119.4387,"Unknown","CDWR",160
"CDWR1002870","1960-1989",NA,35.6016,-119.4387,"Unknown","CDWR",1158.4
"CDWR1002871","1922-1959",NA,35.57389,-119.50285,"Unknown","CDWR",160.8
"CDWR1002872","1922-1959",NA,35.5533,-119.3676,"Unknown","CDWR",145.8
"CDWR1002873","1960-1989",NA,35.5452,-119.38748,"Unknown","CDWR",145.8
"CDWR1002874","1960-1989",NA,35.57073,-119.3196,"Unknown","CDWR",241.8
"CDWR1002876","1922-1959",NA,35.45413,-118.96018,"Unknown","CDWR",153.6
"CDWR1002877","1960-1989",NA,35.4136,-119.3801,"Unknown","CDWR",147.8
"CDWR1002878","1960-1989",NA,35.3736,-119.154,"Unknown","CDWR",160.3
"CDWR1002879","1960-1989",NA,35.4239,-119.0377,"Unknown","CDWR",151.8
"CDWR1002880","1960-1989",NA,35.3914,-119.0421,"Unknown","CDWR",160
"CDWR1002881","1960-1989",NA,35.3896,-119.031,"Unknown","CDWR",151.8
"CDWR1002882","1960-1989",NA,35.3855,-119.017,"Deep","CDWR",176
"CDWR1002882","1990-2014",NA,35.3855,-119.017,"Deep","CDWR",170.1
"CDWR1002883","1960-1989",NA,35.3611,-119.0093,"Deep","CDWR",169.2
"CDWR1002883","1990-2014",NA,35.3611,-119.0093,"Deep","CDWR",162.3
"CDWR1002884","1960-1989",NA,35.3147,-119.1723,"Unknown","CDWR",152.3
"CDWR1002885","1960-1989",NA,35.3409,-119.0779,"Unknown","CDWR",190.8
"CDWR1002885","1990-2014",NA,35.3409,-119.0779,"Unknown","CDWR",271.1
"CDWR1002886","1960-1989",NA,35.33,-119.0554,"Unknown","CDWR",171.48
"CDWR1002887","1960-1989",NA,35.3083,-119.051,"Unknown","CDWR",198
"CDWR1002888","1960-1989",NA,35.3083,-119.051,"Unknown","CDWR",193.1
"CDWR1002889","1922-1959",NA,35.25806,-119.08546,"Unknown","CDWR",208.36
"CDWR1002889","1960-1989",NA,35.25806,-119.08546,"Unknown","CDWR",139.8
"CDWR1002890","1960-1989",NA,35.2161,-118.7909,"Unknown","CDWR",197.44
"CDWR1002891","1960-1989",NA,35.2,-118.7831,"Unknown","CDWR",144.3
"CDWR1002892","1960-1989",NA,35.16737,-118.92564,"Unknown","CDWR",150.3
"CDWR1002912","1922-1959",NA,36.90828,-119.75383,"Unknown","CDWR",154.24
"CDWR1002915","1922-1959",NA,36.2622,-119.4276,"Unknown","CDWR",154.24
"CDWR1002918","1922-1959",NA,35.5075,-119.1009,"Unknown","CDWR",154.24
"CDWR1002919","1922-1959",NA,35.3486,-119.0654,"Unknown","CDWR",201
"CDWR1002921","1922-1959",NA,35.1939,-119.2187,"Unknown","CDWR",288.64
"CDWR1002922","1922-1959",NA,35.1941,-119.2107,"Unknown","CDWR",264.96
"CDWR1002922","1960-1989",NA,35.1941,-119.2107,"Unknown","CDWR",294.4
"CDWR1002938","1960-1989",NA,36.74802,-119.52685,"Unknown","CDWR",154.88
"CDWR1002939","1922-1959",NA,36.58061,-119.94617,"Unknown","CDWR",154.88
"CDWR1002940","1960-1989",NA,36.4477,-119.6076,"Unknown","CDWR",154.88
"CDWR1002941","1922-1959",NA,36.35834,-119.35219,"Unknown","CDWR",154.88
"CDWR1002942","1922-1959",NA,36.27097,-119.35146,"Unknown","CDWR",154.88
"CDWR1002944","1922-1959",NA,35.5697,-119.2823,"Unknown","CDWR",208
"CDWR1002945","1922-1959",NA,35.5683,-119.2209,"Unknown","CDWR",128.44
"CDWR1002945","1960-1989",NA,35.5683,-119.2209,"Unknown","CDWR",196.1
"CDWR1002946","1922-1959",NA,35.3192,-119.2565,"Unknown","CDWR",154.88
"CDWR1002946","1960-1989",NA,35.3192,-119.2565,"Unknown","CDWR",157.76
"CDWR1002947","1922-1959",NA,35.3011,-119.3011,"Unknown","CDWR",181
"CDWR1002947","1960-1989",NA,35.3011,-119.3011,"Unknown","CDWR",154.88
"CDWR1002960","1960-1989",NA,36.56348,-119.64463,"Unknown","CDWR",155.52
"CDWR1002961","1960-1989",NA,36.3391,-119.6721,"Deep","CDWR",169.76
"CDWR1002962","1922-1959",NA,36.33632,-119.3923,"Unknown","CDWR",170
"CDWR1002965","1922-1959",NA,35.8155,-119.3312,"Unknown","CDWR",157.44
"CDWR1002965","1960-1989",NA,35.8155,-119.3312,"Unknown","CDWR",155.52
"CDWR1002966","1922-1959",NA,35.60334,-119.32865,"Unknown","CDWR",574.8
"CDWR1002966","1960-1989",NA,35.60334,-119.32865,"Unknown","CDWR",165
"CDWR1002968","1922-1959",NA,35.3902,-119.1634,"Unknown","CDWR",147.76
"CDWR1002968","1960-1989",NA,35.3902,-119.1634,"Unknown","CDWR",168.1
"CDWR1002969","1922-1959",NA,35.3878,-119.0466,"Unknown","CDWR",155.52
"CDWR1002970","1960-1989",NA,35.3255,-118.967,"Unknown","CDWR",154.76
"CDWR1002982","1960-1989",NA,36.84272,-119.79962,"Unknown","CDWR",163.08
"CDWR1002985","1922-1959",NA,35.653,-119.2412,"Unknown","CDWR",156.16
"CDWR1002986","1960-1989",NA,35.56051,-119.15786,"Unknown","CDWR",185.6
"CDWR1002999","1922-1959",NA,36.3127,-119.6815,"Unknown","CDWR",191.68
"CDWR1002999","1960-1989",NA,36.3127,-119.6815,"Unknown","CDWR",167.36
"CDWR1003000","1960-1989",NA,36.30735,-119.33385,"Unknown","CDWR",181.06
"CDWR1003000","1990-2014",NA,36.30735,-119.33385,"Unknown","CDWR",158.4
"CDWR1003001","1960-1989",NA,36.30391,-119.31174,"Unknown","CDWR",173.9
"CDWR1003002","1960-1989",NA,36.0658,-120.0674,"Unknown","CDWR",153.9
"CDWR1003003","1922-1959",NA,35.85403,-119.14574,"Unknown","CDWR",170.4
"CDWR1003004","1922-1959",NA,35.6908,-119.5085,"Unknown","CDWR",160.4
"CDWR1003006","1960-1989",NA,35.3752,-119.0488,"Unknown","CDWR",188.4
"CDWR1003007","1960-1989",NA,35.3591,-119.0048,"Deep","CDWR",164.48
"CDWR1003007","1990-2014",NA,35.3591,-119.0048,"Deep","CDWR",162.4
"CDWR1003008","1960-1989",NA,35.3517,-119.0422,"Unknown","CDWR",170.24
"CDWR1003008","1990-2014",NA,35.3517,-119.0422,"Unknown","CDWR",168.5
"CDWR1003009","1960-1989",NA,35.3481,-119.0867,"Unknown","CDWR",157.44
"CDWR1003009","1990-2014",NA,35.3481,-119.0867,"Unknown","CDWR",211.8
"CDWR1003030","1960-1989",NA,36.5486,-119.9185,"Unknown","CDWR",157.44
"CDWR1003032","1960-1989",NA,36.31067,-119.43705,"Unknown","CDWR",157.44
"CDWR1003033","1960-1989",NA,36.30751,-119.29855,"Unknown","CDWR",156.22
"CDWR1003034","1960-1989",NA,36.17631,-119.39957,"Unknown","CDWR",158.22
"CDWR1003035","1922-1959",NA,36.07433,-119.52055,"Unknown","CDWR",157.44
"CDWR1003036","1922-1959",NA,35.99859,-119.2972,"Unknown","CDWR",165.72
"CDWR1003037","1922-1959",NA,35.96964,-119.15872,"Unknown","CDWR",157.44
"CDWR1003038","1922-1959",NA,35.99126,-119.05146,"Unknown","CDWR",157.44
"CDWR1003039","1922-1959",NA,35.98052,-119.06055,"Unknown","CDWR",157.44
"CDWR1003040","1922-1959",NA,35.98052,-119.06055,"Unknown","CDWR",157.44
"CDWR1003044","1922-1959",NA,35.5127,-119.109,"Deep","CDWR",167.68
"CDWR1003044","1960-1989",NA,35.5127,-119.109,"Deep","CDWR",179.2
"CDWR1003045","1960-1989",NA,35.51229,-119.1108,"Unknown","CDWR",163.2
"CDWR1003046","1922-1959",NA,35.37063,-119.09444,"Unknown","CDWR",157.44
"CDWR1003056","1960-1989",NA,36.56352,-119.6177,"Unknown","CDWR",168.96
"CDWR1003056","1990-2014",NA,36.56352,-119.6177,"Unknown","CDWR",189.1
"CDWR1003059","1960-1989",NA,35.60383,-119.21099,"Unknown","CDWR",155.54
"CDWR1003060","1960-1989",NA,35.33076,-119.22748,"Unknown","CDWR",158.08
"CDWR1003071","1960-1989",NA,36.2719,-119.6729,"Unknown","CDWR",159.36
"CDWR1003073","1922-1959",NA,35.7713,-119.2448,"Unknown","CDWR",158.72
"CDWR1003073","1960-1989",NA,35.7713,-119.2448,"Unknown","CDWR",347.52
"CDWR1003074","1922-1959",NA,35.62871,-119.40454,"Unknown","CDWR",158.72
"CDWR1003077","1922-1959",NA,35.46163,-119.23658,"Unknown","CDWR",169.36
"CDWR1003077","1960-1989",NA,35.46163,-119.23658,"Unknown","CDWR",283.12
"CDWR1003078","1922-1959",NA,35.46892,-119.24983,"Unknown","CDWR",158.72
"CDWR1003079","1960-1989",NA,35.3822,-119.0015,"Deep","CDWR",175.5
"CDWR1003079","1990-2014",NA,35.3822,-119.0015,"Deep","CDWR",363.8
"CDWR1003090","1960-1989",NA,35.6016,-119.4387,"Unknown","CDWR",153.68
"CDWR1003092","1960-1989",NA,35.3445,-119.0601,"Unknown","CDWR",159.36
"CDWR1003093","1960-1989",NA,35.3228,-119.0332,"Unknown","CDWR",246.4
"CDWR1003093","1990-2014",NA,35.3228,-119.0332,"Unknown","CDWR",276.6
"CDWR1003116","1960-1989",NA,36.78461,-119.86023,"Unknown","CDWR",160
"CDWR1003117","1922-1959",NA,36.70735,-120.11248,"Unknown","CDWR",160
"CDWR1003117","1960-1989",NA,36.70735,-120.11248,"Unknown","CDWR",161.92
"CDWR1003118","1960-1989",NA,36.71238,-119.7434,"Unknown","CDWR",170
"CDWR1003119","1922-1959",NA,36.52655,-120.01899,"Unknown","CDWR",160
"CDWR1003124","1922-1959",NA,36.32974,-119.69317,"Unknown","CDWR",160
"CDWR1003129","1960-1989",NA,35.69742,-119.51516,"Unknown","CDWR",138
"CDWR1003130","1960-1989",NA,35.66153,-119.38177,"Unknown","CDWR",158
"CDWR1003131","1960-1989",NA,35.62506,-119.40456,"Unknown","CDWR",148.5
"CDWR1003134","1960-1989",NA,35.59974,-119.35145,"Unknown","CDWR",160.5
"CDWR1003137","1922-1959",NA,35.35985,-119.25443,"Unknown","CDWR",168.96
"CDWR1003137","1960-1989",NA,35.35985,-119.25443,"Unknown","CDWR",160.5
"CDWR1003138","1960-1989",NA,35.3806,-119.0466,"Unknown","CDWR",157.5
"CDWR1003139","1960-1989",NA,35.377,-119.1269,"Unknown","CDWR",188
"CDWR1003140","1960-1989",NA,35.395,-119.0198,"Unknown","CDWR",162.56
"CDWR1003141","1922-1959",NA,35.3461,-119.2796,"Unknown","CDWR",140
"CDWR1003142","1960-1989",NA,35.2961,-119.2534,"Unknown","CDWR",163.84
"CDWR1003143","1960-1989",NA,35.3286,-119.2343,"Unknown","CDWR",162
"CDWR1003144","1922-1959",NA,35.34,-119.0745,"Unknown","CDWR",219
"CDWR1003144","1960-1989",NA,35.34,-119.0745,"Unknown","CDWR",158.5
"CDWR1003145","1960-1989",NA,35.3264,-119.0689,"Unknown","CDWR",157
"CDWR1003146","1922-1959",NA,35.30166,-119.12091,"Unknown","CDWR",210
"CDWR1003146","1960-1989",NA,35.30166,-119.12091,"Unknown","CDWR",203.52
"CDWR1003147","1960-1989",NA,35.2975,-118.9172,"Unknown","CDWR",153
"CDWR1003148","1960-1989",NA,35.1511,-118.8254,"Unknown","CDWR",1344
"CDWR1003164","1960-1989",NA,36.66488,-119.58562,"Unknown","CDWR",160.64
"CDWR1003165","1922-1959",NA,36.58378,-120.06841,"Unknown","CDWR",160.64
"CDWR1003167","1922-1959",NA,36.11799,-119.37775,"Unknown","CDWR",182.32
"CDWR1003168","1960-1989",NA,35.90075,-119.34216,"Unknown","CDWR",160.64
"CDWR1003169","1922-1959",NA,35.5836,-119.4732,"Unknown","CDWR",160.64
"CDWR1003172","1922-1959",NA,35.38188,-119.28983,"Unknown","CDWR",158.32
"CDWR1003172","1960-1989",NA,35.38188,-119.28983,"Unknown","CDWR",234
"CDWR1003183","1960-1989",NA,36.0108,-119.4115,"Unknown","CDWR",164.14
"CDWR1003185","1960-1989",NA,35.8065,-119.38639,"Unknown","CDWR",161.28
"CDWR1003186","1922-1959",NA,35.58879,-119.38706,"Unknown","CDWR",161.28
"CDWR1003187","1922-1959",NA,35.5458,-119.3501,"Unknown","CDWR",161.28
"CDWR1003190","1922-1959",NA,35.3553,-119.0779,"Unknown","CDWR",161.28
"CDWR1003191","1960-1989",NA,35.40665,-118.98311,"Deep","CDWR",168.96
"CDWR1003191","1990-2014",NA,35.40665,-118.98311,"Deep","CDWR",168.9
"CDWR1003192","1922-1959",NA,35.3011,-118.8458,"Unknown","CDWR",462.4
"CDWR1003192","1960-1989",NA,35.3011,-118.8458,"Unknown","CDWR",624.64
"CDWR1003200","1960-1989",NA,36.87565,-119.75443,"Unknown","CDWR",182.96
"CDWR1003202","1960-1989",NA,36.4008,-119.6907,"Unknown","CDWR",161.92
"CDWR1003203","1922-1959",NA,36.27443,-119.47684,"Unknown","CDWR",161.92
"CDWR1003204","1960-1989",NA,36.31093,-119.35181,"Unknown","CDWR",227.2
"CDWR1003206","1960-1989",NA,35.7761,-119.5612,"Unknown","CDWR",161.92
"CDWR1003207","1922-1959",NA,35.64706,-119.28325,"Unknown","CDWR",159.46
"CDWR1003208","1922-1959",NA,35.5763,-119.2146,"Unknown","CDWR",159.96
"CDWR1003209","1922-1959",NA,35.3481,-119.2744,"Unknown","CDWR",161.96
"CDWR1003210","1922-1959",NA,35.3541,-119.0798,"Unknown","CDWR",163.52
"CDWR1003223","1960-1989",NA,36.82816,-119.806,"Unknown","CDWR",162.56
"CDWR1003224","1960-1989",NA,36.80304,-119.71141,"Unknown","CDWR",177
"CDWR1003227","1922-1959",NA,36.12165,-119.51187,"Unknown","CDWR",208
"CDWR1003227","1960-1989",NA,36.12165,-119.51187,"Unknown","CDWR",451
"CDWR1003229","1960-1989",NA,35.82835,-119.31498,"Unknown","CDWR",162.56
"CDWR1003230","1922-1959",NA,35.82112,-119.26146,"Unknown","CDWR",162.56
"CDWR1003231","1922-1959",NA,35.66,-119.2512,"Unknown","CDWR",177.28
"CDWR1003231","1960-1989",NA,35.66,-119.2512,"Unknown","CDWR",194.56
"CDWR1003232","1960-1989",NA,35.3878,-119.0153,"Unknown","CDWR",172.16
"CDWR1003232","1990-2014",NA,35.3878,-119.0153,"Unknown","CDWR",174.3
"CDWR1003233","1922-1959",NA,35.33788,-119.26344,"Unknown","CDWR",161.28
"CDWR1003233","1960-1989",NA,35.33788,-119.26344,"Unknown","CDWR",628.4
"CDWR1003244","1960-1989",NA,36.5055,-119.61354,"Unknown","CDWR",204.8
"CDWR1003246","1960-1989",NA,36.05675,-119.07313,"Unknown","CDWR",162.1
"CDWR1003247","1960-1989",NA,36.00569,-119.46681,"Unknown","CDWR",163.2
"CDWR1003248","1960-1989",NA,35.9061,-119.4468,"Unknown","CDWR",168.1
"CDWR1003252","1960-1989",NA,35.3914,-119.0288,"Unknown","CDWR",203.52
"CDWR1003252","1990-2014",NA,35.3914,-119.0288,"Unknown","CDWR",157.1
"CDWR1003253","1960-1989",NA,35.3661,-119.0109,"Unknown","CDWR",186.88
"CDWR1003253","1990-2014",NA,35.3661,-119.0109,"Unknown","CDWR",227
"CDWR1003264","1960-1989",NA,36.72278,-119.58537,"Unknown","CDWR",169.42
"CDWR1003265","1990-2014",NA,36.64914,-119.41502,"Unknown","CDWR",182.92
"CDWR1003267","1960-1989",NA,36.30735,-119.33385,"Unknown","CDWR",191.26
"CDWR1003268","1922-1959",NA,36.2516,-119.2201,"Unknown","CDWR",169.42
"CDWR1003270","1960-1989",NA,36.07491,-119.05517,"Unknown","CDWR",307.2
"CDWR1003271","1960-1989",NA,35.92249,-119.3422,"Unknown","CDWR",163.84
"CDWR1003272","1922-1959",NA,35.88625,-119.36,"Unknown","CDWR",170.88
"CDWR1003272","1960-1989",NA,35.88625,-119.36,"Unknown","CDWR",163.84
"CDWR1003274","1960-1989",NA,35.3806,-119.0823,"Unknown","CDWR",155.92
"CDWR1003288","1960-1989",NA,36.51637,-119.83374,"Unknown","CDWR",170.24
"CDWR1003290","1922-1959",NA,36.11806,-119.55211,"Unknown","CDWR",164.48
"CDWR1003291","1922-1959",NA,36.01653,-119.47567,"Unknown","CDWR",164.48
"CDWR1003292","1922-1959",NA,36.0012,-119.50419,"Unknown","CDWR",164.48
"CDWR1003293","1922-1959",NA,35.96949,-119.37768,"Unknown","CDWR",164.48
"CDWR1003295","1922-1959",NA,35.92268,-119.16383,"Unknown","CDWR",164.48
"CDWR1003297","1922-1959",NA,35.5138,-119.2293,"Unknown","CDWR",192
"CDWR1003298","1960-1989",NA,35.39,-119.4621,"Unknown","CDWR",164.48
"CDWR1003299","1960-1989",NA,35.3897,-118.984,"Deep","CDWR",191.56
"CDWR1003299","1990-2014",NA,35.3897,-118.984,"Deep","CDWR",396.4
"CDWR1003300","1922-1959",NA,35.29843,-119.29889,"Unknown","CDWR",164.48
"CDWR1003300","1960-1989",NA,35.29843,-119.29889,"Unknown","CDWR",198.22
"CDWR1003301","1922-1959",NA,35.29843,-119.29889,"Unknown","CDWR",173
"CDWR1003312","1922-1959",NA,36.83933,-119.72241,"Unknown","CDWR",182.08
"CDWR1003312","1960-1989",NA,36.83933,-119.72241,"Unknown","CDWR",188.8
"CDWR1003313","1922-1959",NA,36.5963,-120.0529,"Unknown","CDWR",165.12
"CDWR1003314","1922-1959",NA,36.087,-119.51863,"Unknown","CDWR",181.56
"CDWR1003315","1922-1959",NA,36.10373,-119.21668,"Unknown","CDWR",165.12
"CDWR1003316","1922-1959",NA,36.02757,-119.35087,"Unknown","CDWR",165.12
"CDWR1003317","1960-1989",NA,35.71186,-119.52399,"Unknown","CDWR",182.56
"CDWR1003319","1922-1959",NA,35.3216,-119.3229,"Unknown","CDWR",165.12
"CDWR1003320","1922-1959",NA,35.3433,-119.0882,"Unknown","CDWR",256
"CDWR1003320","1960-1989",NA,35.3433,-119.0882,"Unknown","CDWR",166.06
"CDWR1003321","1960-1989",NA,35.3445,-118.9931,"Unknown","CDWR",229.76
"CDWR1003321","1990-2014",NA,35.3445,-118.9931,"Unknown","CDWR",254
"CDWR1003322","1922-1959",NA,35.3445,-119.0197,"Unknown","CDWR",161.06
"CDWR1003322","1960-1989",NA,35.3445,-119.0197,"Unknown","CDWR",200.3
"CDWR1003323","1960-1989",NA,35.1598,-118.88939,"Unknown","CDWR",189.56
"CDWR1003328","1960-1989",NA,36.32917,-119.2988,"Unknown","CDWR",173.76
"CDWR1003329","1960-1989",NA,36.30377,-119.32933,"Unknown","CDWR",178.6
"CDWR1003331","1922-1959",NA,35.8197,-119.2996,"Unknown","CDWR",165.76
"CDWR1003331","1960-1989",NA,35.8197,-119.2996,"Unknown","CDWR",367.94
"CDWR1003333","1922-1959",NA,35.5727,-119.2687,"Unknown","CDWR",191
"CDWR1003334","1960-1989",NA,35.60391,-119.15769,"Unknown","CDWR",168.88
"CDWR1003335","1922-1959",NA,35.6022,-119.2212,"Unknown","CDWR",155.88
"CDWR1003335","1960-1989",NA,35.6022,-119.2212,"Unknown","CDWR",202.6
"CDWR1003337","1922-1959",NA,35.3806,-119.0645,"Unknown","CDWR",165.76
"CDWR1003337","1960-1989",NA,35.3806,-119.0645,"Unknown","CDWR",508.72
"CDWR1003338","1960-1989",NA,35.3264,-119.0689,"Unknown","CDWR",176
"CDWR1003338","1990-2014",NA,35.3264,-119.0689,"Unknown","CDWR",186.3
"CDWR1003339","1922-1959",NA,35.18172,-119.19724,"Unknown","CDWR",165.76
"CDWR1003340","1922-1959",NA,35.2072,-118.9351,"Unknown","CDWR",165.76
"CDWR1003340","1960-1989",NA,35.2072,-118.9351,"Unknown","CDWR",176.14
"CDWR1003362","1960-1989",NA,36.78461,-119.85119,"Unknown","CDWR",189.44
"CDWR1003363","1960-1989",NA,36.77369,-119.85116,"Unknown","CDWR",166.4
"CDWR1003364","1960-1989",NA,36.75897,-119.86438,"Unknown","CDWR",166.4
"CDWR1003365","1922-1959",NA,36.63366,-119.32489,"Unknown","CDWR",197.8
"CDWR1003366","1922-1959",NA,36.6048,-119.34262,"Unknown","CDWR",194.6
"CDWR1003366","1960-1989",NA,36.6048,-119.34262,"Unknown","CDWR",383.36
"CDWR1003367","1922-1959",NA,36.13272,-119.20334,"Unknown","CDWR",173.2
"CDWR1003369","1922-1959",NA,35.94421,-119.3867,"Unknown","CDWR",166.4
"CDWR1003371","1960-1989",NA,35.87495,-119.47164,"Unknown","CDWR",166.4
"CDWR1003374","1960-1989",NA,35.75558,-119.44802,"Unknown","CDWR",161.2
"CDWR1003377","1960-1989",NA,35.69744,-119.49736,"Unknown","CDWR",148.7
"CDWR1003378","1960-1989",NA,35.69742,-119.51516,"Unknown","CDWR",143.7
"CDWR1003379","1960-1989",NA,35.6757,-119.47525,"Unknown","CDWR",170.7
"CDWR1003380","1960-1989",NA,35.62489,-119.47116,"Unknown","CDWR",173.7
"CDWR1003382","1960-1989",NA,35.6163,-119.2237,"Unknown","CDWR",150.7
"CDWR1003383","1922-1959",NA,35.6022,-119.2948,"Unknown","CDWR",192
"CDWR1003383","1960-1989",NA,35.6022,-119.2948,"Unknown","CDWR",207.36
"CDWR1003384","1922-1959",NA,35.5944,-119.2712,"Unknown","CDWR",161.2
"CDWR1003384","1960-1989",NA,35.5944,-119.2712,"Unknown","CDWR",397.12
"CDWR1003385","1922-1959",NA,35.5805,-119.2212,"Unknown","CDWR",203.86
"CDWR1003385","1960-1989",NA,35.5805,-119.2212,"Unknown","CDWR",323.66
"CDWR1003386","1922-1959",NA,35.603,-119.107,"Unknown","CDWR",172.48
"CDWR1003386","1960-1989",NA,35.603,-119.107,"Unknown","CDWR",196.44
"CDWR1003387","1960-1989",NA,35.5144,-119.3334,"Unknown","CDWR",167.7
"CDWR1003388","1960-1989",NA,35.51954,-119.11073,"Unknown","CDWR",198.2
